t,ax,ay,az,gx,gy,gz,label
149726,0.9089,0.2336,-0.2983,88.397,44.244,-11.817,nornal
149746,0.9368,0.2415,-0.3201,80.817,44.076,-11.313,nornal
149766,0.9412,0.231,-0.3157,76.748,44.557,-11.427,nornal
149786,0.9392,0.2268,-0.3071,71.725,46.634,-11.115,nornal
149906,0.9604,0.2703,-0.322,31.924,33.718,-5.641,nornal
149926,0.946,0.3062,-0.3523,31.427,31.023,-3.74,nornal
149946,0.9246,0.3152,-0.3752,31.092,27.427,-2.458,nornal
149966,0.9158,0.2935,-0.3982,30.099,24.321,-1.26,nornal
149986,0.9536,0.3027,-0.3911,27.786,18.573,-1.275,nornal
150006,1.0269,0.3088,-0.3586,22.603,7.534,-2.954,nornal
150026,0.9907,0.3328,-0.3008,21.58,8.473,-3.237,nornal
150046,1.1118,0.4492,-0.2449,22.611,3.832,-10.672,nornal
150066,1.1555,0.5474,-0.2151,28.405,-0.763,-20.969,nornal
150086,0.926,0.5962,-0.2156,36.649,1.573,-18.496,nornal
150106,0.7615,0.5808,-0.2043,53.008,15.573,-9.58,nornal
150126,0.76,0.5383,-0.208,71.008,23.954,-2.641,nornal
150146,0.8196,0.4746,-0.1436,83.756,28.481,0.305,nornal
150166,0.8701,0.4287,-0.0496,87.763,27.534,-1.55,nornal
150186,0.8867,0.3833,0.0295,90.198,32.237,-5.626,nornal
150206,0.9187,0.3538,0.0437,89.924,34.092,-8.527,nornal
150226,0.9551,0.3752,0.0251,89.519,37.313,-9.229,nornal
150246,0.9629,0.3804,0.04,92.519,38.015,-9.817,nornal
150266,0.9841,0.3762,0.0322,94.985,45.992,-7.634,nornal
150286,0.9863,0.3372,-0.0217,94.366,49.534,-4.099,nornal
150306,0.9697,0.3074,-0.0361,88.893,51.786,0.542,nornal
150326,0.9651,0.2861,-0.0415,81.496,50.618,1.122,nornal
150346,0.9661,0.2949,-0.0354,77.511,49.992,-1.985,nornal
150366,0.9519,0.3142,-0.05,76.863,48.29,-6.344,nornal
150386,0.9709,0.3228,-0.0742,80.397,46.672,-9.534,nornal
150406,0.9912,0.3135,-0.0872,82.649,42.206,-10.168,nornal
150426,1.0039,0.2969,-0.0986,82.504,37.748,-8.924,nornal
150446,1.0168,0.2534,-0.1162,79.71,33.626,-6.076,nornal
150466,0.9995,0.2185,-0.116,74.679,30.191,-3.443,nornal
150486,0.9954,0.1982,-0.0979,67.565,28.473,-1.893,nornal
150507,1.0061,0.177,-0.1101,58.511,29.282,-0.237,nornal
150527,1.0059,0.1926,-0.1289,50.069,28.977,2.611,nornal
150547,1.0046,0.199,-0.1406,44.527,27.489,6.817,nornal
150567,1.0063,0.2144,-0.1309,39.389,23.947,8.725,nornal
150587,0.9878,0.2124,-0.1133,34.405,19.053,8.45,nornal
150607,0.978,0.2231,-0.1062,29.099,13.71,6.985,nornal
150627,0.9778,0.2295,-0.105,26.252,9.603,5.13,nornal
150647,0.9666,0.2405,-0.0933,22.985,6.198,4.855,nornal
150667,0.9519,0.2466,-0.0979,20.863,5.931,6.008,nornal
150687,0.9382,0.2568,-0.1101,19.74,7.313,7.534,nornal
150707,0.9526,0.2664,-0.1379,20.489,8.718,7.565,nornal
150727,0.9785,0.2517,-0.1443,22.603,6.58,5.672,nornal
150747,0.9895,0.2234,-0.1301,21.977,4.092,2.672,nornal
150767,0.9819,0.2183,-0.1333,21.313,2.87,-1.084,nornal
150787,0.9861,0.2224,-0.1494,19.443,0.771,-5.26,nornal
150907,0.9802,0.1938,-0.1504,15.786,8.305,-1.855,nornal
150927,1.0098,0.1394,-0.1423,14.748,8.542,-0.588,nornal
150947,1.0303,0.0916,-0.1355,8.954,8.748,0.855,nornal
150967,1.0508,0.0476,-0.083,0.336,8.473,3.519,nornal
150987,1.1299,0.0984,-0.0906,-13.405,4.29,5.725,nornal
151007,1.176,0.0901,-0.106,-29.298,-4.481,7.733,nornal
151027,1.1511,0.1321,-0.0703,-39.237,-5.031,10.962,nornal
151047,1.1357,0.2485,-0.0808,-45.947,-4.672,16.092,nornal
151067,1.052,0.3176,-0.0264,-53.084,-7.313,24.046,nornal
151087,0.9812,0.3855,-0.0547,-55.794,-10.527,29.733,nornal
151107,0.9617,0.4314,-0.094,-48.198,-15.855,30.954,nornal
151127,0.8979,0.3875,-0.1257,-35.725,-19.405,28.802,nornal
151147,0.8413,0.3296,-0.198,-25.58,-20.053,25.824,nornal
151167,0.8884,0.281,-0.2107,-24.275,-26.71,20.756,nornal
151187,0.9702,0.2256,-0.1772,-33.557,-32.412,13.122,nornal
151207,1.0918,0.155,-0.1396,-46.496,-33.71,6.992,nornal
151227,1.127,0.1956,-0.1311,-61.031,-35.588,7.107,nornal
151247,1.074,0.2554,-0.1406,-72.481,-35.847,13.115,nornal
151267,1.0154,0.2764,-0.1846,-75.168,-36.023,19.74,nornal
151287,0.9397,0.2654,-0.1917,-75.939,-37.237,24.481,nornal
151307,0.8828,0.2625,-0.1943,-80.366,-34.603,27.802,nornal
151327,0.8438,0.2441,-0.1782,-84.458,-29.672,26.076,nornal
151347,0.8252,0.2312,-0.1733,-85.725,-23.802,19.573,nornal
151367,0.8584,0.2166,-0.1648,-87.786,-20.168,9.962,nornal
151387,0.908,0.2151,-0.1504,-91.076,-21.412,1.733,nornal
151407,0.9297,0.2493,-0.175,-90.359,-24.252,-1.985,nornal
151427,0.9375,0.291,-0.1836,-83.237,-22.824,-0.931,nornal
151447,0.9683,0.2954,-0.1914,-75.084,-15.412,3.969,nornal
151467,1.0247,0.2688,-0.2683,-68.863,-15.756,10.237,nornal
151487,1.0298,0.2427,-0.2891,-65.481,-19.725,12.573,nornal
151507,1.0398,0.178,-0.3052,-64.595,-24.74,15.374,nornal
151527,1.0342,0.2114,-0.2412,-68.023,-26.855,14.244,nornal
151547,1.0225,0.2141,-0.2471,-66.145,-27.45,11.947,nornal
151567,0.9932,0.239,-0.2927,-64.26,-29.496,10.878,nornal
151587,0.9575,0.2227,-0.3018,-61.527,-30.107,11.107,nornal
151607,0.9001,0.1785,-0.2998,-61.466,-23.794,13.458,nornal
151627,0.853,0.0952,-0.3364,-61.29,-14.977,17.687,nornal
151647,0.814,0.0261,-0.3296,-63.191,-3.977,21.511,nornal
151667,0.8755,0.0461,-0.2727,-71.794,2.916,21.336,nornal
151687,1.1897,0.2141,-0.2908,-87.817,-6.626,6.145,nornal
151707,1.3892,0.3357,-0.0757,-91.771,-24.817,-20.985,nornal
151727,1.0723,0.3762,-0.0891,-85.901,-28.145,-21.45,nornal
151747,0.9036,0.3672,-0.0879,-76.832,-18.908,-7.046,nornal
151767,0.9219,0.3369,-0.1292,-69.115,-12.282,3.244,nornal
151787,0.8953,0.3223,-0.1011,-67.763,-13.672,10.878,nornal
151807,0.8962,0.3,-0.092,-70.015,-10.504,14.076,nornal
151827,0.9409,0.2739,-0.085,-74.908,-8.374,15.046,nornal
151847,0.9346,0.2224,-0.0225,-79.573,-4.092,11.687,nornal
151867,0.9563,0.2126,-0.063,-84.45,-3.473,3.153,nornal
151887,0.98,0.2041,-0.0857,-86.931,-8.458,-2.786,nornal
151907,0.9976,0.2253,-0.0977,-87.588,-14.634,-3.748,nornal
151927,1.0068,0.26,-0.1038,-88.198,-14.115,-1.878,nornal
151947,0.9949,0.2659,-0.1409,-91.198,-9.473,3.725,nornal
151967,0.9724,0.2488,-0.1318,-91.313,-4.29,10.191,nornal
151987,0.9841,0.2336,-0.1099,-91.656,-4.183,13.702,nornal
152007,0.9604,0.2292,-0.1138,-92.26,-3.0,13.427,nornal
152027,0.937,0.2432,-0.0852,-93.802,-2.046,11.489,nornal
152047,0.9546,0.2476,-0.0691,-94.053,-1.496,7.748,nornal
152067,0.9673,0.2766,-0.073,-89.565,-1.924,4.366,nornal
152087,0.9712,0.2815,-0.0837,-83.427,-2.802,1.542,nornal
152107,0.99,0.2847,-0.1074,-73.496,-2.588,0.031,nornal
152127,0.9868,0.2966,-0.1152,-65.427,-5.176,-0.771,nornal
152147,0.9707,0.2842,-0.1162,-54.71,-3.573,-0.527,nornal
152167,0.9768,0.2493,-0.1191,-49.733,-0.565,-0.489,nornal
152187,0.9626,0.2368,-0.1243,-48.145,1.443,0.0,nornal
152207,0.9658,0.218,-0.1125,-47.374,2.702,-0.061,nornal
152227,0.9705,0.2195,-0.1121,-45.382,2.008,-1.198,nornal
152247,0.9712,0.2134,-0.0979,-42.252,0.504,-3.153,nornal
152267,0.9758,0.208,-0.0854,-38.229,0.145,-4.763,nornal
152287,0.9822,0.2219,-0.0669,-35.718,0.374,-6.008,nornal
152307,0.9875,0.2336,-0.0308,-32.779,3.435,-7.221,nornal
152327,1.0051,0.2219,0.0227,-30.977,6.786,-8.794,nornal
152347,1.0305,0.2122,0.0093,-28.573,9.183,-9.214,nornal
152367,1.0117,0.2241,-0.0046,-23.618,9.137,-5.763,nornal
152387,0.9954,0.2048,-0.0266,-13.947,10.763,-1.023,nornal
152407,1.0288,0.1611,-0.0234,-2.351,12.382,1.443,nornal
152427,1.1243,0.1985,-0.0715,5.634,8.328,1.603,nornal
152447,1.082,0.1509,-0.0291,7.351,5.023,2.542,nornal
152467,1.0337,0.0776,-0.0186,2.389,12.267,6.115,nornal
152487,1.0261,0.0908,-0.0337,-7.618,21.29,10.534,nornal
152508,1.032,0.1538,-0.0259,-19.458,21.198,12.87,nornal
152528,1.0334,0.2319,-0.0659,-22.916,17.412,13.153,nornal
152548,1.0493,0.3149,-0.115,-18.16,10.588,11.412,nornal
152568,1.061,0.3657,-0.1284,-8.466,1.626,11.298,nornal
152588,1.0549,0.3735,-0.0791,-2.985,-5.115,12.42,nornal
152608,0.9893,0.3958,-0.064,-7.84,-5.473,17.198,nornal
152628,0.9238,0.4321,-0.1211,-12.916,-6.595,23.962,nornal
152648,0.8699,0.4495,-0.1182,-17.794,-7.924,26.916,nornal
152668,0.9138,0.4351,-0.1865,-25.595,-9.893,24.84,nornal
152688,1.0889,0.4458,-0.2192,-34.412,-26.137,16.71,nornal
152708,1.1033,0.4097,-0.1785,-36.573,-35.221,11.489,nornal
152728,0.9697,0.373,-0.1147,-35.626,-27.901,17.618,nornal
152748,0.9402,0.3633,-0.0464,-38.885,-20.16,22.534,nornal
152768,0.9934,0.3201,-0.0315,-36.107,-23.771,21.458,nornal
152788,0.9819,0.353,-0.0801,-28.298,-29.672,17.336,nornal
152808,0.9141,0.3611,-0.0828,-25.29,-33.252,14.198,nornal
152828,0.8367,0.3457,-0.0659,-21.244,-29.519,12.359,nornal
152848,0.8264,0.3181,-0.1028,-12.985,-25.771,9.031,nornal
152868,0.8611,0.3184,-0.1272,-0.626,-23.672,2.702,nornal
152888,0.9023,0.3132,-0.1555,10.985,-19.763,-1.786,nornal
152908,0.9407,0.3142,-0.1887,19.962,-17.931,-3.756,nornal
152928,0.9614,0.2869,-0.2202,30.626,-13.603,-3.733,nornal
152948,0.9565,0.2263,-0.2361,37.527,-6.137,-3.244,nornal
152968,0.9465,0.1553,-0.2285,38.618,2.13,-2.42,nornal
152988,0.9504,0.1128,-0.2373,35.595,6.252,-3.168,nornal
153008,0.9468,0.0867,-0.2583,29.45,8.55,-4.939,nornal
153028,0.9319,0.1018,-0.2778,24.45,8.878,-8.641,nornal
153048,0.897,0.113,-0.3086,20.008,11.321,-12.977,nornal
153068,0.8845,0.1145,-0.3389,17.038,15.26,-16.389,nornal
153088,0.9097,0.1365,-0.3669,16.473,15.229,-19.29,nornal
153108,0.9351,0.1675,-0.3765,13.458,14.092,-21.298,nornal
153128,0.9795,0.1941,-0.3665,7.092,13.511,-22.786,nornal
153148,1.0652,0.2363,-0.3521,-0.008,8.214,-23.298,nornal
153168,1.0994,0.2546,-0.2871,-4.641,-2.496,-23.71,nornal
153188,1.0754,0.2632,-0.3035,-6.038,-6.504,-23.954,nornal
153208,1.0728,0.2769,-0.4231,-3.733,-9.908,-23.351,nornal
153228,1.4106,0.4507,-0.3645,-0.718,-38.008,-34.473,nornal
153248,1.1985,0.5005,-0.3801,23.015,-28.16,-27.046,nornal
153268,1.1045,0.5227,-0.3889,39.573,-18.298,-16.061,nornal
153288,0.9473,0.4871,-0.3289,48.557,-8.534,-5.855,nornal
153308,0.7246,0.3723,-0.2856,61.275,17.359,6.611,nornal
153328,0.6685,0.3215,-0.2378,66.992,34.817,9.992,nornal
153348,0.699,0.3096,-0.0896,68.466,42.542,5.588,nornal
153368,0.7976,0.2988,-0.042,57.206,33.664,-8.489,nornal
153388,0.9739,0.2732,-0.0205,50.336,21.634,-29.076,nornal
153408,1.0105,0.3186,-0.1042,46.992,2.641,-44.183,nornal
153428,0.9338,0.345,-0.144,44.046,0.679,-39.504,nornal
153448,0.9321,0.3716,-0.1755,36.687,14.382,-25.382,nornal
153468,0.9678,0.3342,-0.1501,34.313,25.229,-10.076,nornal
153488,0.9897,0.2883,-0.1633,28.374,27.351,0.939,nornal
153508,0.9268,0.25,-0.1284,18.618,22.397,6.573,nornal
153528,0.9021,0.2791,-0.1445,15.099,29.168,11.931,nornal
153548,0.9045,0.2854,-0.167,16.985,32.183,12.366,nornal
153568,0.9163,0.2427,-0.1787,19.176,30.672,6.672,nornal
153588,0.9236,0.2043,-0.1946,20.962,27.511,-0.511,nornal
153608,0.9229,0.1841,-0.1863,18.099,21.145,-4.595,nornal
153628,0.926,0.1648,-0.1899,12.519,15.763,-4.496,nornal
153648,0.9302,0.1506,-0.1929,6.947,10.595,-1.336,nornal
153668,0.9497,0.1736,-0.1924,-0.611,6.779,2.947,nornal
153688,0.9661,0.1956,-0.1943,-2.122,8.214,6.878,nornal
153708,0.9448,0.2354,-0.1704,-1.023,8.298,7.679,nornal
153728,0.947,0.2397,-0.1858,1.015,17.626,10.092,nornal
153748,0.9309,0.241,-0.1719,5.427,27.84,14.015,nornal
153768,0.9414,0.196,-0.1323,11.672,32.855,15.725,nornal
153788,0.9709,0.1445,-0.0818,19.969,33.748,16.809,nornal
153808,1.0845,0.196,-0.157,24.168,24.542,15.824,nornal
153828,1.2722,0.3284,-0.0935,26.489,9.046,11.893,nornal
153848,1.3425,0.3589,0.0166,17.046,-8.458,2.977,nornal
153868,1.1934,0.3223,0.0042,3.076,1.267,13.313,nornal
153888,1.1057,0.2927,-0.0049,-5.504,7.267,25.977,nornal
153908,0.9619,0.3342,-0.031,-14.687,4.855,31.313,nornal
153928,0.9185,0.3154,-0.1147,-13.374,-9.176,31.221,nornal
153948,0.9163,0.3479,-0.1877,-2.771,-26.809,24.099,nornal
153968,0.9072,0.3616,-0.1604,-1.084,-35.924,4.733,nornal
153988,0.9739,0.2329,-0.134,-12.878,-27.046,-11.969,nornal
154008,1.103,0.2083,-0.1392,-25.969,-14.908,-17.939,nornal
154028,1.1401,0.2505,-0.1658,-32.603,-15.954,-13.565,nornal
154048,1.0303,0.3008,-0.1997,-30.366,-19.084,-3.641,nornal
154068,0.939,0.3113,-0.2175,-29.565,-23.916,3.939,nornal
154088,0.8613,0.2856,-0.1929,-30.84,-26.718,4.183,nornal
154108,0.8391,0.2546,-0.2068,-32.618,-21.855,4.969,nornal
154128,0.8049,0.2415,-0.1821,-33.351,-17.466,4.542,nornal
154148,0.7893,0.2439,-0.1853,-34.443,-11.718,-0.015,nornal
154168,0.8093,0.2385,-0.2192,-31.595,-7.137,-6.55,nornal
154188,0.8352,0.2256,-0.2329,-26.588,-5.832,-11.74,nornal
154208,0.8701,0.2439,-0.2749,-21.359,-3.656,-13.771,nornal
154228,0.8994,0.2839,-0.2827,-15.733,-0.802,-12.954,nornal
154248,0.9031,0.304,-0.252,-8.496,3.046,-12.427,nornal
154268,0.9177,0.2891,-0.2407,-4.321,11.092,-11.321,nornal
154288,0.9639,0.2859,-0.2646,-0.863,14.809,-11.893,nornal
154308,1.0078,0.3135,-0.301,2.824,17.473,-13.901,nornal
154328,1.0183,0.3577,-0.3345,4.847,19.71,-15.908,nornal
154348,1.031,0.3506,-0.394,8.298,11.321,-16.802,nornal
154368,1.0334,0.2822,-0.3918,13.153,3.55,-17.489,nornal
154388,1.0393,0.2146,-0.3416,14.458,2.13,-16.382,nornal
154408,1.0171,0.1438,-0.2825,7.679,3.115,-13.504,nornal
154428,0.9509,0.0518,-0.3069,1.092,5.969,-4.977,nornal
154448,0.9705,0.0957,-0.3054,3.191,17.969,0.542,nornal
154468,1.27,0.3154,-0.3179,-3.275,2.496,-13.885,nornal
154488,1.2407,0.5659,-0.219,2.443,-3.718,-27.008,nornal
154509,1.0037,0.6511,-0.1653,11.496,-8.16,-32.145,nornal
154529,0.7651,0.5317,-0.1812,29.061,4.618,-20.763,nornal
154549,0.7073,0.4861,-0.1282,42.763,13.252,-10.374,nornal
154569,0.8223,0.415,-0.116,52.008,9.962,-7.351,nornal
154589,0.8757,0.3975,-0.0276,60.427,13.061,-12.183,nornal
154609,0.9016,0.3584,-0.0603,61.496,11.023,-12.954,nornal
154629,0.9685,0.3433,-0.1072,59.221,17.397,-10.458,nornal
154649,0.9861,0.3425,-0.0715,52.053,25.427,-6.756,nornal
154669,0.9568,0.3162,-0.1299,43.588,25.962,-0.466,nornal
154689,0.9287,0.3296,-0.1648,38.71,24.672,0.359,nornal
154709,0.8611,0.3181,-0.1482,33.992,25.992,0.771,nornal
154729,0.8821,0.2964,-0.209,32.84,24.168,3.206,nornal
154749,0.873,0.3191,-0.2148,32.084,20.145,6.267,nornal
154769,0.8494,0.3074,-0.2053,26.015,24.84,8.718,nornal
154789,0.874,0.2622,-0.2083,22.878,30.656,11.351,nornal
154809,0.9395,0.2656,-0.1951,21.389,27.725,9.221,nornal
154829,1.0793,0.2185,-0.1123,15.809,15.618,0.076,nornal
154849,0.9983,0.1694,-0.1541,11.931,9.298,-2.588,nornal
154869,0.9165,0.1929,-0.1855,11.252,11.618,2.061,nornal
154889,0.9241,0.1917,-0.1487,10.008,14.969,5.634,nornal
154909,0.9797,0.1533,-0.1047,2.183,15.595,6.84,nornal
154929,1.0259,0.165,-0.1018,-3.267,14.366,6.779,nornal
154949,1.0081,0.2097,-0.1216,0.267,13.687,6.176,nornal
154969,0.9797,0.2097,-0.1179,10.595,18.427,6.145,nornal
154989,1.0247,0.1917,-0.1055,17.206,17.557,3.84,nornal
155009,1.084,0.1438,-0.0984,20.198,12.595,-0.237,nornal
155029,1.104,0.1218,-0.1001,20.824,8.565,-3.695,nornal
155049,1.0671,0.1182,-0.1079,18.733,9.954,-3.679,nornal
155069,1.053,0.0894,-0.1194,14.954,15.718,-1.634,nornal
155089,1.0632,0.1453,-0.1138,12.74,21.824,2.382,nornal
155109,1.104,0.2527,-0.1575,3.916,17.015,5.374,nornal
155129,1.1194,0.1331,-0.1484,-10.565,14.015,6.359,nornal
155149,1.1633,0.1545,-0.0972,-26.466,11.969,6.565,nornal
155169,1.1499,0.2866,-0.125,-38.198,6.824,6.985,nornal
155189,1.1104,0.365,-0.1216,-38.321,-0.809,8.534,nornal
155209,0.9651,0.4419,-0.1343,-33.336,-12.405,11.687,nornal
155229,0.7842,0.4971,-0.1616,-30.366,-11.924,17.076,nornal
155249,0.6958,0.4802,-0.24,-24.321,-11.458,22.374,nornal
155269,0.7568,0.4565,-0.2385,-19.038,-27.061,22.344,nornal
155289,0.9094,0.3823,-0.2241,-22.153,-30.794,11.595,nornal
155309,1.1001,0.3301,-0.2537,-21.802,-24.473,1.634,nornal
155329,1.1052,0.3113,-0.2097,-22.206,-24.191,-2.046,nornal
155349,1.0496,0.3496,-0.2214,-23.282,-21.214,1.954,nornal
155369,0.9692,0.3601,-0.228,-26.885,-23.824,7.641,nornal
155389,0.9302,0.3076,-0.2219,-28.786,-21.786,14.168,nornal
155409,0.8909,0.2986,-0.2456,-28.382,-21.298,19.481,nornal
155429,0.8579,0.3154,-0.2485,-33.511,-25.809,18.458,nornal
155449,0.8188,0.3176,-0.2324,-34.321,-27.183,13.847,nornal
155469,0.7927,0.3101,-0.2471,-30.771,-23.26,8.511,nornal
155489,0.8208,0.2983,-0.2402,-26.267,-16.832,1.366,nornal
155509,0.8501,0.2729,-0.2388,-19.962,-12.046,-6.176,nornal
155529,0.8848,0.2458,-0.2363,-16.954,-10.031,-10.557,nornal
155549,0.9016,0.2542,-0.2773,-14.115,-7.756,-9.229,nornal
155569,0.917,0.2568,-0.3005,-12.221,-4.756,-3.252,nornal
155589,0.9319,0.2456,-0.323,-13.481,-4.939,1.817,nornal
155609,0.9412,0.2068,-0.3154,-16.031,-0.489,5.939,nornal
155629,0.9521,0.2158,-0.3359,-18.298,4.061,7.321,nornal
155649,0.9534,0.2024,-0.3381,-20.168,6.344,4.29,nornal
155669,0.9529,0.2034,-0.3201,-25.13,7.221,0.168,nornal
155689,0.9978,0.2375,-0.3765,-31.031,4.336,-3.679,nornal
155709,1.0444,0.2839,-0.4238,-33.901,-6.122,-6.252,nornal
155729,1.0459,0.281,-0.3826,-33.756,-14.748,-7.038,nornal
155749,1.0293,0.2585,-0.3569,-32.748,-14.847,-5.382,nornal
155769,1.0061,0.2251,-0.3442,-29.29,-12.237,-2.427,nornal
155789,0.969,0.1426,-0.3752,-26.786,-4.931,3.489,nornal
155809,1.1501,0.3396,-0.3386,-30.313,-14.053,0.084,nornal
155829,1.2246,0.1753,-0.301,-33.916,-8.595,-11.634,nornal
155849,1.1733,0.4131,-0.3535,-42.069,-8.687,-16.0,nornal
155869,1.1506,0.4878,-0.2141,-31.397,-18.481,-26.038,nornal
155889,0.8625,0.4329,-0.1055,-16.794,-9.885,-18.031,nornal
155909,0.8003,0.3171,-0.093,-12.748,-1.969,-5.115,nornal
155929,0.7754,0.2336,0.0029,-13.443,3.092,4.588,nornal
155949,0.8232,0.2749,-0.0437,-20.107,4.687,6.412,nornal
155969,0.9126,0.3281,-0.0688,-23.565,-5.489,-2.336,nornal
155989,0.906,0.3589,-0.0972,-26.458,-11.885,-10.702,nornal
156009,0.8438,0.3474,-0.0564,-26.435,-2.45,-9.473,nornal
156029,0.9717,0.3899,-0.0698,-21.366,5.71,-6.267,nornal
156049,1.0603,0.3745,-0.0981,-14.885,4.031,-3.786,nornal
156069,0.9614,0.3379,-0.0662,-14.504,5.435,2.221,nornal
156089,0.9099,0.313,-0.0745,-19.107,13.618,8.901,nornal
156109,0.928,0.2751,-0.105,-26.122,18.13,13.656,nornal
156129,0.9343,0.2791,-0.1116,-27.695,15.947,13.885,nornal
156149,0.9197,0.2908,-0.1111,-29.229,13.42,10.733,nornal
156169,0.9333,0.2822,-0.0979,-28.588,11.832,7.092,nornal
156189,0.9463,0.2671,-0.0742,-29.985,9.565,3.053,nornal
156209,0.9553,0.2527,-0.0659,-32.458,6.229,-1.183,nornal
156229,0.9609,0.2712,-0.0845,-36.252,3.924,-4.931,nornal
156249,0.9543,0.304,-0.0916,-37.305,1.397,-5.504,nornal
156269,0.9792,0.3252,-0.1309,-31.931,2.656,-3.191,nornal
156289,0.9927,0.3411,-0.1282,-23.55,2.466,0.924,nornal
156309,0.9756,0.3284,-0.1433,-12.26,6.74,6.053,nornal
156329,0.9692,0.3098,-0.1331,-3.023,8.496,10.191,nornal
156349,0.9502,0.2837,-0.1152,4.519,10.206,11.992,nornal
156369,0.9487,0.2505,-0.1069,10.191,13.557,10.321,nornal
156389,0.9575,0.2185,-0.0762,14.756,15.809,6.702,nornal
156409,0.9775,0.2124,-0.072,18.305,17.496,2.0,nornal
156429,0.9946,0.2434,-0.0571,22.389,19.351,-2.328,nornal
156449,1.0754,0.3745,-0.1216,24.122,16.779,-4.672,nornal
156469,1.0789,0.3535,-0.0906,19.183,12.115,-3.031,nornal
156489,1.0635,0.342,-0.0996,11.198,16.489,2.649,nornal
156510,1.0278,0.3938,-0.0896,8.496,17.168,7.985,nornal
156530,1.0371,0.4255,-0.1313,11.55,12.847,12.328,nornal
156550,1.0408,0.3831,-0.134,12.733,1.389,13.618,nornal
156570,1.0178,0.3452,-0.1365,10.061,-3.397,12.137,nornal
156590,1.0098,0.3103,-0.1797,5.153,-4.405,8.779,nornal
156610,1.0012,0.3105,-0.1655,0.336,-12.824,3.802,nornal
156630,0.9167,0.3442,-0.1194,-4.878,-19.221,0.557,nornal
156650,0.8618,0.3799,-0.1453,-8.695,-15.748,0.221,nornal
156670,0.8552,0.3948,-0.1643,-7.985,-11.176,-0.252,nornal
156690,0.8525,0.4011,-0.1741,-3.366,-6.977,-2.45,nornal
156710,0.8611,0.4077,-0.1897,1.511,-3.756,-4.29,nornal
156730,0.917,0.4104,-0.1704,7.656,-3.763,-7.534,nornal
156750,0.9802,0.4009,-0.2061,9.641,-1.863,-10.076,nornal
156770,0.9399,0.3997,-0.1758,7.45,0.115,-7.924,nornal
156790,0.9241,0.3811,-0.1799,7.038,3.389,-5.198,nornal
156810,0.9285,0.3584,-0.1997,8.618,2.954,-5.565,nornal
156830,0.9282,0.3469,-0.2192,9.053,1.244,-6.221,nornal
156850,0.9121,0.3499,-0.2256,9.076,0.023,-5.992,nornal
156870,0.9209,0.3398,-0.2485,6.405,0.023,-5.496,nornal
156890,0.9265,0.3093,-0.2705,4.229,0.153,-4.634,nornal
156910,0.9231,0.283,-0.2754,1.115,-0.435,-2.802,nornal
156930,0.929,0.2703,-0.2644,-3.557,-3.611,-0.45,nornal
156950,0.9351,0.2778,-0.2188,-10.023,-4.931,2.305,nornal
156970,0.928,0.2979,-0.2117,-18.901,-4.16,6.061,nornal
156990,0.9185,0.3054,-0.1948,-24.87,-3.145,10.29,nornal
157010,0.908,0.2939,-0.1992,-29.481,1.046,13.504,nornal
157030,0.907,0.2808,-0.2283,-33.092,2.504,16.237,nornal
157050,0.9585,0.2725,-0.2515,-32.809,0.298,15.763,nornal
157070,0.9971,0.2556,-0.1877,-32.527,0.344,13.122,nornal
157090,1.0066,0.281,-0.1636,-33.802,3.947,11.076,nornal
157110,1.0037,0.332,-0.1589,-34.534,2.626,9.336,nornal
157130,0.9695,0.3691,-0.1382,-34.107,1.634,7.069,nornal
157150,0.9338,0.4011,-0.1414,-33.115,2.496,5.481,nornal
157170,0.9204,0.408,-0.125,-30.489,4.183,4.656,nornal
157190,0.9175,0.3711,-0.1284,-27.496,6.718,2.794,nornal
157210,0.9111,0.3394,-0.115,-27.42,7.832,1.931,nornal
157230,0.916,0.3472,-0.0962,-29.076,9.947,0.061,nornal
157250,0.9529,0.3562,-0.0945,-27.649,11.802,-2.069,nornal
157270,0.9851,0.3594,-0.103,-24.344,10.618,-2.412,nornal
157290,0.9666,0.3567,-0.1113,-20.191,8.267,-1.527,nornal
157310,0.9641,0.3372,-0.1135,-16.977,7.504,-0.282,nornal
157330,0.9736,0.3218,-0.1172,-16.168,6.656,1.061,nornal
157350,0.9692,0.3167,-0.114,-17.313,6.26,2.031,nornal
157370,0.9639,0.3076,-0.1155,-18.519,6.389,2.008,nornal
157390,0.9595,0.2959,-0.1223,-20.099,7.687,1.954,nornal
157410,0.9727,0.2947,-0.125,-20.427,8.115,1.389,nornal
157430,0.9907,0.2937,-0.1169,-21.107,5.588,0.664,nornal
157450,0.9861,0.2947,-0.113,-20.832,5.099,-0.389,nornal
157470,0.979,0.3013,-0.104,-20.771,4.931,-0.42,nornal
157490,0.9788,0.2971,-0.1001,-20.763,4.221,-0.519,nornal
157510,0.969,0.2854,-0.0786,-21.542,5.832,-0.168,nornal
157530,0.9722,0.2817,-0.094,-22.435,5.962,0.489,nornal
157550,0.9739,0.2827,-0.1003,-24.733,4.397,0.809,nornal
157570,0.9692,0.2725,-0.062,-27.321,0.931,1.42,nornal
157590,0.9807,0.2681,-0.063,-30.366,-0.947,1.885,nornal
157610,0.9785,0.2651,-0.0601,-34.603,-2.542,2.076,nornal
157630,0.9736,0.2678,-0.0659,-34.748,-1.405,2.557,nornal
157650,0.9802,0.2737,-0.0703,-36.565,-1.809,3.046,nornal
