t,ax,ay,az,gx,gy,gz,label
70468,-0.3379,-0.895,-0.429,-16.115,19.183,-20.985,fall
70488,-0.3752,-0.8325,-0.3845,-18.389,30.153,-24.198,fall
70508,-0.2874,-0.8687,-0.4268,-21.977,39.435,-28.153,fall
70528,-0.1919,-0.8372,-0.4636,-24.168,35.634,-34.87,fall
70548,-0.1948,-0.8142,-0.4197,-22.466,31.954,-39.458,fall
70568,-0.2173,-0.877,-0.3806,-28.924,36.573,-41.626,fall
70588,-0.2283,-1.0015,-0.4255,-40.649,48.496,-42.565,fall
70608,-0.1765,-0.9961,-0.5151,-45.527,51.443,-47.13,fall
70628,-0.1504,-0.9319,-0.5527,-42.29,45.74,-50.328,fall
70648,-0.0894,-0.9346,-0.5403,-41.153,49.412,-51.687,fall
70668,-0.0183,-0.9868,-0.582,-40.069,48.435,-52.878,fall
70688,0.0032,-1.0022,-0.5818,-39.473,41.45,-55.26,fall
70708,0.0266,-0.926,-0.5381,-43.275,41.863,-53.069,fall
70728,0.0415,-0.9026,-0.5959,-44.206,41.237,-49.847,fall
70748,0.0764,-0.9646,-0.6072,-42.298,41.198,-51.252,fall
70768,0.1506,-0.9331,-0.6299,-44.046,38.626,-48.267,fall
70788,0.1455,-0.856,-0.616,-46.924,34.87,-42.954,fall
70808,0.1055,-0.8545,-0.636,-47.603,33.26,-39.42,fall
70828,0.1233,-0.8245,-0.6973,-49.061,29.962,-39.076,fall
70848,0.1428,-0.7639,-0.6748,-49.634,27.298,-41.206,fall
70868,0.158,-0.7141,-0.6936,-48.267,24.237,-43.191,fall
70888,0.1589,-0.7175,-0.7732,-43.756,25.076,-44.824,fall
70908,0.1694,-0.7512,-0.7644,-40.595,23.473,-45.84,fall
70928,0.1787,-0.7227,-0.7466,-35.786,23.435,-44.015,fall
70948,0.1714,-0.678,-0.7515,-32.695,26.725,-41.496,fall
70968,0.1958,-0.6772,-0.7949,-27.626,28.534,-40.947,fall
70988,0.2522,-0.7446,-0.7996,-23.099,23.565,-40.977,fall
71008,0.2837,-0.6841,-0.7485,-21.557,18.443,-37.71,fall
71028,0.2812,-0.6377,-0.7061,-19.733,21.26,-34.038,fall
71048,0.2854,-0.6182,-0.7253,-18.229,23.191,-31.664,fall
71068,0.324,-0.6248,-0.7668,-18.992,21.802,-27.076,fall
71088,0.3281,-0.5986,-0.7771,-16.992,14.573,-19.84,fall
71108,0.3154,-0.5542,-0.7515,-12.992,12.626,-16.183,fall
71128,0.3064,-0.5471,-0.7966,-10.786,15.0,-15.046,fall
71148,0.3506,-0.5835,-0.8274,-6.824,12.519,-13.603,fall
71168,0.3884,-0.5864,-0.8025,-2.29,2.183,-12.733,fall
71188,0.3655,-0.552,-0.7651,-2.672,-2.55,-12.061,fall
71208,0.3308,-0.5781,-0.833,0.206,0.924,-11.443,fall
71228,0.3525,-0.6328,-0.8284,7.137,-1.725,-10.939,fall
71248,0.335,-0.627,-0.7935,9.252,-7.031,-11.412,fall
71268,0.2954,-0.584,-0.7053,8.908,-8.176,-13.962,fall
71288,0.2412,-0.6641,-0.7593,11.351,-2.557,-20.534,fall
71308,0.2661,-0.793,-0.844,14.534,0.252,-26.351,fall
71328,0.3059,-0.8665,-0.7961,13.817,-4.947,-32.053,fall
71348,0.3245,-0.8367,-0.6963,11.802,-4.298,-35.229,fall
71368,0.3333,-0.8442,-0.6685,2.885,2.29,-36.031,fall
71388,0.3916,-0.7605,-0.6646,-8.794,2.473,-32.099,fall
71408,0.3997,-0.689,-0.6411,-19.794,-0.679,-27.954,fall
71428,0.3726,-0.7002,-0.6963,-24.954,2.939,-29.641,fall
71448,0.4077,-0.6699,-0.7563,-24.405,5.321,-30.855,fall
71468,0.4341,-0.6304,-0.823,-26.969,-2.74,-27.092,fall
71488,0.4692,-0.5544,-0.8352,-26.573,-10.473,-22.168,fall
71508,0.4294,-0.4329,-0.769,-25.969,-8.847,-16.824,fall
71528,0.3752,-0.4854,-0.8611,-18.573,5.962,-13.733,fall
71548,0.4529,-0.5037,-0.8564,-11.908,4.931,-11.55,fall
71568,0.501,-0.5095,-0.8577,-8.221,-7.084,-6.779,fall
71588,0.4194,-0.543,-0.7451,-11.725,-5.985,-1.939,fall
71608,0.3203,-0.5352,-0.7256,-14.221,8.985,-1.076,fall
71628,0.2463,-0.5283,-0.793,-14.344,12.084,-2.374,fall
71648,0.2932,-0.5857,-0.8911,-9.916,13.763,-3.191,fall
71668,0.3508,-0.6086,-0.9326,-3.183,13.87,-3.344,fall
71688,0.4094,-0.5747,-0.9209,2.71,14.969,-2.168,fall
71708,0.4124,-0.5466,-0.8853,2.229,14.397,0.008,fall
71728,0.4092,-0.5835,-0.8027,1.977,15.595,0.74,fall
71748,0.4695,-0.6294,-0.7424,0.229,14.87,-2.282,fall
71768,0.4517,-0.5872,-0.7122,-4.29,9.55,-4.832,fall
71788,0.3613,-0.6013,-0.7107,-12.534,10.916,-7.229,fall
71808,0.3574,-0.6226,-0.7356,-16.763,19.305,-7.931,fall
71828,0.3955,-0.6365,-0.7756,-17.832,23.137,-5.649,fall
71848,0.4236,-0.6177,-0.7517,-23.389,20.641,-4.756,fall
71868,0.4158,-0.5696,-0.7849,-27.649,18.336,-8.573,fall
71888,0.3994,-0.5479,-0.8228,-26.206,21.847,-14.664,fall
71908,0.3958,-0.5286,-0.854,-26.42,22.702,-15.924,fall
71928,0.4136,-0.5225,-0.8823,-25.397,20.328,-17.122,fall
71948,0.4277,-0.5425,-0.8677,-21.023,19.817,-18.695,fall
71968,0.4443,-0.5413,-0.8945,-21.427,20.84,-21.656,fall
71988,0.4373,-0.5332,-0.8801,-23.718,19.145,-25.29,fall
72008,0.4585,-0.5132,-0.8647,-23.534,16.634,-27.0,fall
72028,0.4839,-0.4856,-0.7812,-26.679,11.244,-29.695,fall
72048,0.4734,-0.4961,-0.8113,-29.664,13.947,-33.206,fall
72068,0.4885,-0.4656,-0.8406,-28.71,14.947,-36.664,fall
72088,0.5151,-0.4194,-0.8159,-30.16,11.87,-39.427,fall
72108,0.5115,-0.416,-0.7917,-35.664,13.71,-44.0,fall
72128,0.5498,-0.428,-0.8652,-40.061,13.611,-47.13,fall
72148,0.5991,-0.3928,-0.8997,-44.008,3.931,-50.046,fall
72168,0.6084,-0.2971,-0.8359,-46.427,-2.107,-53.611,fall
72188,0.532,-0.229,-0.7222,-50.321,1.885,-55.015,fall
72208,0.4827,-0.2419,-0.7224,-50.0,14.008,-54.45,fall
72228,0.5754,-0.2622,-0.7788,-46.947,10.702,-52.267,fall
72248,0.6379,-0.3828,-0.8022,-40.878,5.489,-54.481,fall
72268,0.6577,-0.428,-0.8066,-34.206,10.45,-53.031,fall
72288,0.678,-0.3545,-0.8965,-36.183,20.611,-49.0,fall
72308,0.6855,-0.2405,-0.9895,-38.771,22.176,-46.664,fall
72328,0.634,-0.1399,-1.0081,-40.237,14.664,-49.504,fall
72348,0.564,-0.1721,-1.0388,-34.137,14.527,-52.153,fall
72368,0.5972,-0.1143,-1.0898,-32.053,4.954,-48.924,fall
72388,0.5461,-0.094,-0.9402,-41.336,8.672,-42.87,fall
72408,0.4282,-0.0364,-0.8025,-42.221,17.229,-41.191,fall
72428,0.4016,0.0569,-0.7319,-35.015,25.794,-38.718,fall
72449,0.4397,0.0647,-0.7253,-34.565,26.649,-29.427,fall
72469,0.5398,0.0142,-0.7642,-30.336,33.885,-25.206,fall
72489,0.6074,-0.0186,-0.7961,-26.153,43.931,-27.008,fall
72509,0.6846,-0.0464,-0.8967,-23.58,42.359,-31.321,fall
72529,0.7622,-0.0747,-0.9832,-21.832,34.565,-31.626,fall
72549,0.769,-0.0837,-0.9246,-29.649,31.519,-25.046,fall
72569,0.6912,-0.0786,-0.8955,-29.542,31.244,-20.221,fall
72589,0.6819,-0.0498,-0.8726,-33.008,19.779,-16.863,fall
72609,0.749,-0.0542,-0.9507,-42.779,12.321,-14.42,fall
72629,0.8333,0.0071,-0.9241,-50.099,11.458,-18.443,fall
72649,0.7834,0.0957,-0.8875,-51.626,11.321,-26.351,fall
72669,0.6575,0.1648,-0.7856,-51.0,12.863,-33.847,fall
72689,0.6179,0.1914,-0.7832,-44.076,16.977,-32.985,fall
72709,0.6946,0.144,-0.8286,-34.55,27.466,-28.092,fall
72729,0.793,0.1372,-0.9326,-30.908,36.107,-29.023,fall
72749,0.917,0.1587,-0.8987,-26.855,42.389,-41.702,fall
72769,0.9026,0.1643,-0.8486,-23.076,47.595,-56.756,fall
72789,0.7324,0.1497,-0.7266,-22.26,59.038,-56.45,fall
72809,0.6245,0.1211,-0.7441,-26.55,81.557,-41.328,fall
72829,0.6716,0.157,-0.7744,-35.42,83.687,-29.519,fall
72849,0.7883,0.2327,-0.7786,-46.191,64.382,-33.351,fall
72869,0.8247,0.2979,-0.7158,-52.969,38.282,-48.206,fall
72889,0.7971,0.3154,-0.6384,-58.679,26.573,-55.336,fall
72909,0.7671,0.354,-0.5129,-61.145,36.374,-50.656,fall
72929,0.7378,0.4136,-0.5652,-59.427,42.603,-33.557,fall
72949,0.7627,0.4917,-0.5964,-49.733,33.985,-25.611,fall
72969,0.7834,0.5303,-0.7085,-31.237,47.374,-23.595,fall
72989,0.8108,0.5251,-0.6497,-7.969,48.939,-23.573,fall
73009,0.8643,0.4255,-0.6992,3.42,39.702,-23.45,fall
73029,0.8486,0.426,-0.5791,-2.504,19.603,-16.855,fall
73049,0.7307,0.2585,-0.3525,-16.702,33.015,-12.702,fall
73069,0.8389,0.2588,-0.4153,-27.382,55.885,3.595,fall
73089,0.9485,0.3958,-0.5161,-40.947,54.45,16.473,fall
73109,0.9382,0.4934,-0.5901,-48.366,46.626,13.725,fall
73129,0.8452,0.4963,-0.5562,-42.031,43.847,5.313,fall
73149,0.7798,0.4866,-0.5554,-21.267,40.618,-0.176,fall
73169,0.8015,0.5159,-0.5837,-3.13,25.595,-6.206,fall
73189,0.8008,0.4695,-0.521,6.656,14.588,-13.191,fall
73209,0.718,0.3826,-0.3989,12.916,25.771,-12.122,fall
73229,0.7327,0.3723,-0.4614,12.26,35.038,-5.718,fall
73249,0.8357,0.3933,-0.522,10.985,27.473,-0.481,fall
73269,0.8567,0.3914,-0.499,4.893,18.191,4.489,fall
73289,0.8245,0.3184,-0.3787,-1.473,13.282,7.74,fall
73309,0.7949,0.2915,-0.3174,-10.305,16.305,9.702,fall
73329,0.8337,0.3611,-0.3955,-23.359,10.817,11.405,fall
73349,0.8535,0.3594,-0.3931,-30.779,5.267,11.038,fall
73369,0.823,0.4004,-0.3616,-31.962,9.221,12.557,fall
73389,0.7927,0.4941,-0.3794,-29.718,12.237,15.397,fall
73409,0.8171,0.5366,-0.3894,-18.779,7.809,16.008,fall
73429,0.8167,0.5315,-0.3621,-4.779,6.985,16.466,fall
73449,0.8145,0.509,-0.3337,6.198,10.221,17.733,fall
73469,0.8367,0.5098,-0.3384,9.55,11.008,17.076,fall
73489,0.8169,0.4717,-0.3235,9.634,8.321,14.702,fall
73509,0.7585,0.4031,-0.2764,1.779,11.527,14.634,fall
73529,0.7644,0.3945,-0.2705,-0.344,18.275,11.55,fall
73549,0.7664,0.4192,-0.2693,0.947,17.031,6.191,fall
73569,0.7488,0.4385,-0.2812,4.832,8.496,2.55,fall
73589,0.7429,0.4285,-0.2786,5.252,7.504,-1.527,fall
73609,0.7524,0.3943,-0.2769,5.382,8.496,-2.13,fall
73629,0.7539,0.3721,-0.2424,2.061,11.328,0.008,fall
73649,0.7761,0.3796,-0.2454,-0.229,13.847,2.985,fall
73669,0.7871,0.3875,-0.2678,-2.916,19.115,5.45,fall
73689,0.8105,0.4033,-0.2737,-6.542,24.405,7.45,fall
73709,0.8464,0.3906,-0.2593,-9.137,26.008,8.031,fall
73729,0.843,0.4053,-0.25,-8.771,25.687,8.573,fall
73749,0.8538,0.4392,-0.2803,-8.305,26.84,8.092,fall
73769,0.8672,0.4614,-0.2527,-5.023,25.962,6.527,fall
73789,0.865,0.4343,-0.2219,-1.122,28.458,3.863,fall
73809,0.9153,0.4368,-0.2642,1.427,27.595,3.176,fall
73829,1.021,0.4866,-0.3225,4.206,16.779,1.664,fall
73849,1.0706,0.5107,-0.2891,6.519,5.282,-1.244,fall
73869,0.9722,0.4675,-0.2571,6.74,6.023,-1.099,fall
73889,0.8796,0.425,-0.2703,3.916,16.366,2.252,fall
73909,0.8765,0.4226,-0.29,2.015,20.298,2.908,fall
73929,0.9075,0.4421,-0.3022,2.397,16.939,-0.618,fall
73949,0.8928,0.439,-0.271,4.542,12.26,-3.366,fall
73969,0.8662,0.4207,-0.2507,7.519,12.84,-4.282,fall
73989,0.8831,0.4285,-0.2188,10.565,13.756,-5.015,fall
74009,0.9124,0.4294,-0.2144,15.023,12.282,-8.313,fall
74029,0.9075,0.4277,-0.2412,17.924,12.214,-9.718,fall
74049,0.9065,0.4124,-0.217,20.916,13.389,-9.718,fall
74069,0.9229,0.405,-0.2192,22.519,15.618,-8.802,fall
74089,0.9431,0.3875,-0.2046,22.252,16.069,-7.992,fall
74109,0.9436,0.3669,-0.2185,20.534,16.061,-5.954,fall
74129,0.9355,0.3489,-0.1941,19.221,15.351,-3.985,fall
74149,0.9414,0.3708,-0.2051,19.511,13.519,-4.099,fall
74169,0.9319,0.3899,-0.2249,20.656,10.557,-4.771,fall
74189,0.9229,0.3792,-0.2412,22.87,9.74,-4.573,fall
74209,0.9307,0.3687,-0.2415,23.847,8.611,-4.489,fall
74229,0.9487,0.3525,-0.2288,22.649,11.702,-5.618,fall
74249,0.9492,0.3281,-0.2104,20.092,12.496,-4.45,fall
74269,0.9548,0.3379,-0.2271,14.481,11.786,-2.053,fall
74289,0.9548,0.3721,-0.249,8.916,8.504,-0.969,fall
74309,0.9146,0.3672,-0.1907,7.473,9.29,-1.45,fall
74329,0.928,0.384,-0.2231,8.855,7.321,-1.954,fall
74349,0.9307,0.3977,-0.2307,7.29,5.87,-2.702,fall
74369,0.9238,0.3918,-0.2263,3.786,4.527,-2.435,fall
74389,0.9111,0.4023,-0.218,1.397,3.122,-2.076,fall
74409,0.9011,0.4138,-0.2122,1.962,3.588,-2.672,fall
74429,0.9109,0.418,-0.2087,4.221,5.687,-3.298,fall
74450,0.9163,0.4309,-0.2173,5.183,7.252,-3.672,fall
74470,0.9172,0.4368,-0.2271,6.557,6.916,-3.282,fall
74490,0.9194,0.4336,-0.2166,8.382,6.679,-3.382,fall
74510,0.9128,0.4214,-0.2168,11.878,6.718,-3.733,fall
74530,0.9153,0.4001,-0.2366,14.321,7.084,-3.977,fall
74550,0.9246,0.3862,-0.2344,15.046,7.985,-4.008,fall
74570,0.9211,0.3794,-0.2344,14.198,8.13,-3.626,fall
74590,0.928,0.3665,-0.2422,13.061,8.214,-3.855,fall
74610,0.9272,0.3616,-0.2449,11.527,7.916,-3.641,fall
74630,0.9231,0.3684,-0.2517,9.626,6.802,-3.137,fall
74650,0.9287,0.3691,-0.2478,8.069,6.901,-2.985,fall
74670,0.9304,0.3718,-0.2505,6.496,6.687,-2.924,fall
74690,0.9292,0.376,-0.2456,5.313,6.214,-2.55,fall
74710,0.926,0.3757,-0.2517,3.42,5.084,-2.183,fall
74730,0.9207,0.3823,-0.2585,1.55,3.962,-1.328,fall
74750,0.9209,0.3887,-0.2576,0.359,2.916,-0.786,fall
74770,0.9167,0.387,-0.2646,-0.076,2.229,-0.328,fall
74790,0.9175,0.3923,-0.2712,-0.397,1.084,0.458,fall
74810,0.917,0.3977,-0.2634,-0.115,1.412,1.046,fall
74830,0.9128,0.4009,-0.2524,-0.16,1.145,1.466,fall
74850,0.9109,0.4021,-0.2644,0.336,1.695,1.321,fall
74870,0.9114,0.3992,-0.2576,0.702,1.382,1.328,fall
74890,0.9158,0.396,-0.259,1.718,1.733,1.168,fall
74910,0.9204,0.3921,-0.2603,1.435,1.916,1.115,fall
74930,0.9153,0.3906,-0.2703,0.855,1.55,1.336,fall
74950,0.9153,0.3838,-0.2612,-0.046,1.634,1.412,fall
74970,0.9165,0.3853,-0.2605,-0.71,2.412,1.176,fall
74990,0.9126,0.3857,-0.2595,-0.863,1.664,0.962,fall
75010,0.916,0.3877,-0.2585,-0.931,1.282,1.122,fall
75030,0.9175,0.385,-0.2585,-1.756,1.359,0.901,fall
75050,0.9082,0.3958,-0.2566,-2.481,1.603,1.107,fall
75070,0.9111,0.3982,-0.2639,-2.878,1.664,1.107,fall
75090,0.9106,0.4033,-0.2505,-2.122,1.45,0.931,fall
75110,0.9089,0.4058,-0.2632,-1.924,1.015,0.992,fall
75130,0.9036,0.4106,-0.2605,-2.244,1.496,0.977,fall
75150,0.9138,0.4067,-0.2495,-1.725,1.489,1.015,fall
75170,0.9072,0.4023,-0.2644,-1.198,1.336,0.824,fall
75190,0.9058,0.406,-0.2656,-1.298,1.763,0.84,fall
75210,0.9121,0.4053,-0.2673,-1.092,1.298,0.565,fall
75230,0.905,0.4043,-0.2612,0.099,1.977,0.603,fall
75250,0.9146,0.4041,-0.2629,0.954,2.137,0.702,fall
75270,0.9121,0.4041,-0.2644,1.511,2.084,0.534,fall
75290,0.9097,0.4006,-0.2546,1.565,2.557,0.557,fall
75310,0.9084,0.397,-0.2627,1.511,3.015,0.412,fall
75330,0.9146,0.3977,-0.2585,1.252,3.496,0.527,fall
75350,0.9121,0.3965,-0.2664,1.397,3.397,0.489,fall
75370,0.9209,0.395,-0.2688,1.458,3.015,0.809,fall
75390,0.915,0.394,-0.2649,1.74,2.802,0.779,fall
75410,0.915,0.387,-0.2727,1.534,3.107,0.473,fall
75430,0.9141,0.3865,-0.2773,1.908,3.595,0.718,fall
75450,0.9126,0.3838,-0.2654,1.565,2.893,0.679,fall
75470,0.9172,0.3872,-0.27,0.817,2.267,0.863,fall
75490,0.9148,0.3914,-0.2673,0.748,1.779,1.046,fall
75510,0.9185,0.3909,-0.2688,0.756,1.969,1.771,fall
75530,0.9158,0.3965,-0.2632,0.985,1.611,2.336,fall
75550,0.9172,0.394,-0.2625,0.985,1.42,2.687,fall
75570,0.9143,0.3928,-0.2673,0.901,1.305,3.076,fall
75590,0.9077,0.3967,-0.2681,0.947,1.305,3.015,fall
75610,0.9119,0.3967,-0.2678,1.374,1.0,3.336,fall
75630,0.9133,0.3955,-0.2627,1.985,0.992,3.145,fall
75650,0.9189,0.3916,-0.2588,2.26,0.771,3.008,fall
75670,0.9111,0.3928,-0.2649,2.611,0.412,3.565,fall
75690,0.9202,0.3872,-0.2605,2.679,0.176,4.366,fall
75710,0.9131,0.3906,-0.2622,3.069,0.046,4.634,fall
75730,0.9158,0.3896,-0.2671,3.275,0.618,5.046,fall
75750,0.9167,0.3875,-0.2656,3.573,0.26,6.008,fall
75770,0.9146,0.3928,-0.2742,3.802,-0.275,6.443,fall
75790,0.9146,0.3855,-0.2705,4.511,-0.565,6.824,fall
75810,0.9209,0.3882,-0.2688,4.649,-0.824,7.374,fall
75830,0.9138,0.3867,-0.2703,5.099,-1.107,8.443,fall
75850,0.9128,0.3857,-0.2681,5.802,-1.901,9.282,fall
75870,0.9155,0.3823,-0.2771,6.115,-2.008,9.977,fall
75890,0.9143,0.3774,-0.2771,7.29,-3.504,10.893,fall
75910,0.9121,0.3845,-0.2766,7.58,-4.466,11.969,fall
75930,0.9075,0.376,-0.2844,9.015,-5.137,12.504,fall
75950,0.907,0.3762,-0.2727,9.573,-4.382,13.168,fall
75970,0.9133,0.3582,-0.2886,10.725,-4.794,14.405,fall
75990,0.9075,0.3491,-0.2954,11.458,-5.023,15.496,fall
76010,0.9192,0.354,-0.2935,10.847,-4.725,15.45,fall
76030,0.9285,0.3521,-0.282,9.679,-3.443,16.137,fall
76050,0.9365,0.3503,-0.2991,9.595,-2.679,16.076,fall
76070,0.9377,0.3569,-0.2891,9.321,-3.275,16.008,fall
76090,0.9236,0.3625,-0.2864,8.817,-2.992,15.908,fall
76110,0.9207,0.3647,-0.2869,9.977,-2.885,15.305,fall
76130,0.9084,0.3696,-0.28,10.504,-3.695,15.939,fall
76150,0.8958,0.3718,-0.2837,11.885,-4.908,16.901,fall
76170,0.9001,0.3711,-0.2825,14.908,-5.885,18.344,fall
76190,0.8928,0.3623,-0.2808,18.107,-7.985,20.046,fall
76210,0.8835,0.3625,-0.282,20.137,-9.015,22.053,fall
76230,0.8774,0.3516,-0.261,22.412,-8.397,24.046,fall
76250,0.8867,0.3569,-0.2673,22.985,-11.42,27.649,fall
76270,0.8782,0.3811,-0.2632,26.153,-14.802,32.16,fall
76290,0.8374,0.4011,-0.1987,31.206,-14.725,35.534,fall
76310,0.7961,0.3367,-0.2498,33.695,-8.015,38.145,fall
76330,0.832,0.2761,-0.2996,33.344,-11.473,41.908,fall
76350,0.8462,0.2666,-0.3086,30.527,-15.168,41.672,fall
76370,0.8499,0.3164,-0.3218,28.275,-18.534,40.481,fall
76390,0.844,0.2551,-0.3101,29.969,-23.473,39.695,fall
76410,0.8359,0.2324,-0.2974,28.893,-29.351,37.802,fall
76430,0.8362,0.2415,-0.2871,23.802,-32.176,35.229,fall
76451,0.7554,0.2524,-0.2913,16.718,-35.588,36.107,fall
76471,0.6887,0.2461,-0.3103,14.519,-34.725,41.206,fall
76491,0.6011,0.2896,-0.2693,12.916,-32.695,49.13,fall
76511,0.5054,0.2837,-0.219,9.008,-29.275,58.16,fall
76531,0.4004,0.2214,-0.2051,10.718,-20.931,64.176,fall
76551,0.342,0.1118,-0.207,12.519,-6.191,68.878,fall
76571,0.354,-0.0044,-0.1924,12.466,-3.985,72.626,fall
76591,0.3691,-0.1567,-0.2246,7.84,-9.336,71.427,fall
76611,0.3865,-0.3679,-0.449,-6.656,-30.763,70.267,fall
76631,0.5396,-0.6577,-0.6343,0.336,-64.794,79.977,fall
76651,0.8521,-0.7607,-0.5659,4.924,-110.687,98.084,fall
76671,1.1797,-0.635,-0.8076,-10.611,-174.893,121.275,fall
76691,1.6221,-0.4963,-1.1709,-7.618,-202.847,140.13,fall
76711,1.9999,-0.2437,-1.3757,38.489,-232.053,159.084,fall
76731,1.9436,-0.3354,-1.9429,48.527,-162.496,161.649,fall
76751,1.0566,-0.7063,-1.8696,73.802,-27.099,125.252,fall
76771,0.8577,-0.8745,-1.5332,91.382,-56.496,156.626,fall
76791,0.5559,-0.8999,-0.7869,94.756,-92.038,185.656,fall
76811,0.5776,-0.5862,-0.5046,81.611,-78.641,184.748,fall
76831,0.729,-0.3201,-0.5481,54.107,-109.901,174.244,fall
76851,0.6201,-0.105,-0.5862,36.282,-130.382,153.382,fall
76871,0.5352,-0.0015,-0.4866,35.58,-172.382,138.55,fall
76891,0.2727,-0.2393,-0.656,65.275,-169.176,139.351,fall
76911,0.0288,-0.4133,-0.9038,81.84,-148.122,150.748,fall
76931,-0.1545,-0.4883,-0.8892,89.985,-148.504,158.382,fall
76951,-0.2183,-0.7073,-0.9436,113.008,-133.702,155.061,fall
76971,-0.1782,-0.9021,-0.9846,125.107,-121.183,150.916,fall
76991,-0.1018,-0.9292,-0.9104,142.901,-104.344,113.351,fall
77011,-0.2769,-1.0835,-0.6697,131.458,-94.71,95.733,fall
77031,-0.5161,-0.9883,-0.4243,124.656,-72.038,92.771,fall
77051,-0.7522,-1.0457,-0.3359,103.687,-45.397,89.412,fall
77071,-0.915,-1.0464,-0.3982,84.511,-23.702,76.794,fall
77091,-0.99,-0.9548,-0.4248,73.511,-7.885,48.672,fall
77111,-0.8428,-0.8223,-0.3499,70.107,-12.695,24.824,fall
77131,-0.6682,-0.7017,-0.311,60.664,-22.794,18.031,fall
77151,-0.5276,-0.6982,-0.1353,53.107,-37.901,18.603,fall
77171,-0.3682,-0.7468,-0.0764,50.511,-30.328,27.664,fall
77191,-0.2842,-0.7036,-0.0935,51.145,-26.962,29.687,fall
77211,-0.2603,-0.6953,-0.0994,40.137,-27.878,25.763,fall
77231,-0.3955,-0.7083,-0.1152,28.595,-20.405,27.344,fall
77251,-0.5327,-0.8098,-0.1719,8.214,-10.176,25.473,fall
77271,-0.5776,-0.8284,-0.2686,-2.588,-10.427,12.74,fall
77291,-0.614,-0.7961,-0.3406,-2.901,-10.191,-2.45,fall
77311,-0.5701,-0.7292,-0.3176,1.664,-9.282,-11.305,fall
77331,-0.4238,-0.8198,-0.3057,1.443,-5.107,-12.313,fall
77351,-0.2888,-0.9094,-0.2939,0.947,4.023,-11.351,fall
77371,-0.2432,-0.8779,-0.3047,-1.145,12.366,-7.16,fall
77391,-0.332,-0.8186,-0.2886,-4.13,17.389,-8.573,fall
77411,-0.3972,-0.8665,-0.312,-6.969,16.427,-11.649,fall
77431,-0.4265,-0.8904,-0.3103,-8.344,9.397,-17.817,fall
77451,-0.4282,-0.875,-0.2903,-12.099,7.87,-24.565,fall
77471,-0.4456,-0.8135,-0.2842,-20.779,14.504,-26.351,fall
77491,-0.4375,-0.7966,-0.2898,-29.969,21.588,-24.473,fall
77511,-0.3875,-0.8313,-0.3411,-31.191,24.206,-24.344,fall
77531,-0.3938,-0.7886,-0.3638,-27.603,23.008,-23.466,fall
77551,-0.4341,-0.7283,-0.4216,-27.496,24.267,-25.588,fall
77571,-0.4409,-0.7991,-0.4146,-28.328,30.573,-30.695,fall
77591,-0.3655,-0.8398,-0.3757,-25.504,19.718,-32.786,fall
77611,-0.3245,-0.8506,-0.3599,-31.275,22.924,-38.618,fall
77631,-0.3411,-0.8594,-0.3928,-39.298,36.58,-45.641,fall
77651,-0.2971,-0.9587,-0.5398,-48.542,50.237,-47.305,fall
77671,-0.2014,-0.95,-0.5701,-56.557,51.748,-53.672,fall
77691,-0.1792,-0.8899,-0.5505,-60.0,45.84,-60.527,fall
77711,-0.1892,-0.8567,-0.5737,-59.947,51.061,-65.748,fall
77731,-0.1616,-0.8943,-0.6423,-58.588,58.565,-68.183,fall
77751,-0.1055,-0.8711,-0.6365,-53.977,52.359,-73.603,fall
77771,-0.1016,-0.834,-0.6487,-51.252,51.969,-76.015,fall
77791,-0.1086,-0.8457,-0.6184,-50.588,59.74,-80.481,fall
77811,-0.0039,-0.9736,-0.6274,-55.26,65.298,-84.053,fall
77831,0.1121,-0.9888,-0.6755,-59.672,61.008,-82.878,fall
77851,0.0952,-0.9111,-0.7051,-53.878,57.29,-82.527,fall
77871,0.0891,-0.8796,-0.6746,-55.267,63.427,-85.458,fall
77891,0.1826,-0.9102,-0.6887,-60.176,70.122,-84.542,fall
77911,0.2395,-0.9045,-0.7715,-53.84,61.962,-83.427,fall
77931,0.2307,-0.7913,-0.7366,-53.573,52.748,-81.779,fall
77951,0.2222,-0.7432,-0.6914,-52.756,54.679,-80.947,fall
77971,0.2742,-0.73,-0.7483,-50.802,56.214,-81.015,fall
77991,0.3118,-0.6675,-0.7563,-50.0,46.237,-78.45,fall
78011,0.3159,-0.6257,-0.7327,-49.725,43.092,-76.252,fall
78031,0.3423,-0.6772,-0.7615,-44.214,43.046,-77.87,fall
78051,0.4124,-0.7212,-0.8188,-43.198,40.374,-76.137,fall
78071,0.4536,-0.7314,-0.7808,-45.29,29.832,-69.969,fall
78091,0.4971,-0.666,-0.7551,-46.084,21.908,-63.58,fall
78111,0.5315,-0.571,-0.7996,-42.374,14.695,-59.0,fall
78131,0.5317,-0.4856,-0.8157,-42.855,9.954,-54.664,fall
78151,0.5281,-0.4521,-0.8088,-42.802,7.809,-47.809,fall
78171,0.5227,-0.4336,-0.7571,-42.618,10.718,-41.809,fall
78191,0.5618,-0.408,-0.7747,-40.053,14.099,-36.588,fall
78211,0.5383,-0.4268,-0.8069,-39.466,14.046,-29.496,fall
78231,0.4819,-0.3977,-0.7759,-40.817,16.397,-24.55,fall
78251,0.4551,-0.3667,-0.7722,-42.794,19.687,-22.176,fall
78271,0.4368,-0.3657,-0.7996,-45.481,22.458,-22.824,fall
